STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-02,615094
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-02,234613
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-03,506967
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-03,340715
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-03,162970
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-03,2030
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-03,331713
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-03,23432
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-03,648307
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-03,18244
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-03,486032
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-03,321203
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-03,357542
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-03,340674
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-03,545513
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-03,470215
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-03,35367
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-03,242893
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-03,563149
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-03,91861
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-03,777875
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-03,81351
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-03,150618
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-03,24703
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-03,167108
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-03,162381
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-03,223638
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-04,357102
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-04,788567
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-04,32600
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-04,520075
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-04,24050
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-04,272402
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-04,112440
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-04,21040
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-04,233153
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-04,1018830
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-04,68066
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-04,748631
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-04,528835
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-04,271820
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-04,54411
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-04,443538
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-04,91683
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-04,463879
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-04,316518
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-04,483279
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-04,72414
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-04,593907
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-05,252997
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-04,44799
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-04,117793
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-05,363125
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-05,35859
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-05,1482649
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-06,231628
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-05,430702
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-05,564822
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-05,1318
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-05,19551
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-05,299921
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-05,857457
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-05,395024
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-05,27299
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-05,55104
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-05,317828
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-05,223408
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-05,375171
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-05,413794
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-05,353373
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-05,573118
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-05,85060
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-05,499872
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-05,132263
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-05,100553
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-05,539796
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-05,498332
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-06,302045
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-06,360181
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-06,216992
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-06,869211
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-07,119119
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-06,749333
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-06,517189
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-06,167361
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-06,247244
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-06,11372
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-06,64367
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-06,207968
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-06,75342
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-06,624393
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-06,260837
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-06,513419
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-06,705281
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-06,605418
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-06,114077
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-06,131678
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-06,384368
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-06,6673
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-06,23298
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-06,110984
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-06,600306
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-07,288568
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-07,450354
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-07,11864
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-07,355852
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-07,106559
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-07,401857
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-07,103496
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-07,515734
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-07,643807
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-07,7391
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-07,42287
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-07,279626
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-07,611765
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-07,896610
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-07,542483
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-07,26116
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-07,422557
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-07,819819
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-07,758453
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-07,539460
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-07,427882
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-07,209387
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-09,4072
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-07,362133
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-07,220149
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-08,225409
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-08,289011
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-08,157724
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-08,49649
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-08,469241
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-08,499768
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-08,415841
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-08,251197
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-08,126905
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-08,7187
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-08,20231
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-08,19360
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-08,884261
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-08,419743
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-08,5446
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-10,22001
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-08,570415
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-08,213058
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-08,308161
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-08,423699
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-08,143469
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-08,403601
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-08,39805
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-08,228332
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-08,40969
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-09,322705
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-09,235548
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-09,1499199
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-09,330260
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-09,297030
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-09,353349
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-09,106825
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-09,284584
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-10,22042
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-09,452262
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,1999-11,117773
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-09,109688
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-09,328995
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-09,297715
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-09,94597
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-09,117469
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-09,256242
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-09,11644
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-09,196962
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-09,266086
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-09,211523
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-09,404694
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-09,756430
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-09,271424
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-09,26401
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-10,669964
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-10,17500
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-10,213008
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-10,738036
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-10,589839
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-10,463905
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-10,668467
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-10,196994
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-10,633072
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-10,233045
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-10,674018
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2002-11,55008
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-10,381352
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-10,372304
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-10,177080
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-10,143565
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-10,53968
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-10,778488
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-10,319918
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-10,499934
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-10,876821
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-10,324240
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-10,525466
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-10,538265
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2006-11,100270
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-11,22227
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2003-11,10412
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-11,882774
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2022-11,379652
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2017-11,760416
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-11,899632
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-11,673886
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2010-11,271709
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-11,382579
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-11,398701
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2014-11,233922
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2009-11,96923
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-11,412612
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-11,35995
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2005-11,136340
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-11,367896
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-11,816774
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-11,193556
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2020-11,779586
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2019-11,190849
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2000-11,236012
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-11,1223064
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2023-12,447688
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2013-12,580001
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2012-12,122705
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2016-12,554045
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2011-12,876794
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2021-12,279126
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2015-12,976519
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2004-12,214496
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2001-12,209762
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2008-12,832114
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2007-12,481500
dataflow,ESTAT:DS-018995(1.0),M,EU27_2020,AE,6343,2,VALUE_IN_EUROS,2018-12,560396
