TIME,year,month,T#AT#beef_adults,T#BE#beef_adults,T#CZ#beef_adults,T#DE#beef_adults,T#DK#beef_adults,T#EE#beef_adults,T#EL#beef_adults,T#ES#beef_adults,T#FI#beef_adults,T#FR#beef_adults,T#IE#beef_adults,T#IT#beef_adults,T#LT#beef_adults,T#LU#beef_adults,T#LV#beef_adults,T#NL#beef_adults,T#PL#beef_adults,T#PT#beef_adults,T#RO#beef_adults,T#SE#beef_adults,T#SI#beef_adults,T#SK#beef_adults,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2004-08-02,2004,8,260.04,237.0,218.34,257.05,253.69,,,267.54,276.9,278.78,271.81,311.14,,276.18,143.25,238.58,191.45,277.41,,243.13,238.88,207.86,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-09,2004,8,261.38,236.77,218.91,258.2,254.26,,,266.78,278.97,279.25,268.68,310.51,,277.53,144.6,239.67,189.31,275.42,,242.68,240.96,208.87,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-16,2004,8,263.04,236.68,219.14,259.51,254.41,,363.97,266.42,280.18,279.89,265.7,310.91,,278.26,145.56,241.24,187.46,274.11,,242.09,242.8,208.86,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-23,2004,8,264.87,236.6,219.69,261.04,254.8,,364.06,266.21,282.46,280.64,263.26,311.18,,278.98,146.63,241.38,186.42,273.31,,241.07,244.27,208.75,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-08-30,2004,8,266.87,236.52,219.24,262.89,258.32,,364.94,266.3,283.72,281.36,261.27,312.75,,279.33,144.5,241.28,186.79,272.35,,240.16,244.73,208.57,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-06,2004,9,268.89,236.46,218.48,265.3,261.57,,365.58,266.26,283.89,282.23,259.49,314.48,,279.71,143.43,242.87,188.36,272.43,,238.79,244.88,208.35,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-13,2004,9,271.09,236.54,218.54,267.81,265.12,,365.69,266.33,285.81,282.96,257.81,316.74,,279.62,144.65,245.25,189.57,272.83,,236.8,245.29,208.2,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-20,2004,9,273.14,236.53,218.88,270.12,269.01,,366.82,266.27,286.58,283.56,255.87,318.68,,279.95,145.76,245.77,190.16,273.42,,233.67,245.82,208.39,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-09-27,2004,9,274.85,236.36,219.17,272.12,273.12,,368.81,266.03,286.49,284.05,253.75,320.08,,281.06,144.4,247.18,191.12,273.9,,230.24,246.77,208.06,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-04,2004,10,276.12,236.02,219.87,273.75,276.51,,369.25,265.87,287.1,284.55,250.96,320.3,,280.39,144.42,247.75,192.24,273.81,,227.25,247.61,208.66,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-11,2004,10,277.08,235.66,220.19,274.96,281.07,,369.17,265.17,286.77,285.21,247.96,319.63,,280.86,141.23,248.58,193.07,273.06,,224.1,248.48,209.33,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-18,2004,10,277.59,235.52,220.96,275.94,282.64,,369.19,265.5,287.23,285.87,245.18,318.78,,280.23,139.88,248.8,193.52,273.4,,220.65,249.7,210.05,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-10-25,2004,10,277.74,235.36,221.57,276.36,284.96,,368.4,266.01,286.93,286.44,242.82,318.11,,280.59,141.0,249.68,192.96,273.75,,218.15,250.61,210.54,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-01,2004,11,277.7,235.24,221.62,276.52,286.73,,368.68,266.34,285.89,287.03,240.98,316.22,,282.11,138.62,249.68,192.53,273.71,,216.35,251.14,211.17,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-08,2004,11,278.1,235.27,222.03,276.59,287.87,,368.73,,285.91,287.58,239.97,316.12,,281.38,137.26,249.62,192.35,273.69,,215.59,251.85,211.63,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-15,2004,11,278.78,235.19,222.73,276.45,288.52,,369.07,,285.48,288.23,239.56,315.83,,280.4,135.7,248.67,192.94,273.63,,216.21,252.15,212.25,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-22,2004,11,279.4,235.08,223.16,276.01,289.97,,369.8,,285.64,288.98,239.58,316.12,,281.2,133.34,248.33,193.55,273.84,,216.29,252.4,212.66,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-11-29,2004,11,279.53,234.89,223.72,275.54,290.64,,370.17,275.14,284.49,289.66,239.57,317.24,,280.9,133.82,248.96,194.38,274.18,,216.86,252.46,213.29,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-06,2004,12,279.23,234.48,224.31,275.11,289.52,,370.01,276.89,283.84,290.43,239.29,316.89,,281.88,135.23,248.51,194.94,,,217.42,252.26,213.74,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-13,2004,12,278.9,234.09,225.36,274.1,283.41,,371.04,278.78,284.32,291.56,239.07,316.95,,283.74,134.22,247.92,196.08,,,217.67,251.86,214.56,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-20,2004,12,278.43,233.66,227.02,272.77,276.39,,371.01,280.67,285.87,292.82,238.75,318.22,153.47,285.35,133.83,247.3,197.59,275.94,,218.61,251.53,215.74,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2004-12-27,2004,12,277.57,233.28,227.92,271.32,270.41,,370.94,281.29,287.83,294.15,238.96,318.02,,286.43,133.33,248.62,199.42,276.84,,219.62,251.06,216.35,2.1,2.21,1.67,2.14,3.04,2.2,35429.41,31317.2,34106.66,33797.16,24907.0,47754.2
2005-01-03,2005,1,278.15,233.51,229.23,272.32,266.06,,370.93,281.82,289.47,295.43,241.38,317.96,,288.36,136.46,248.54,200.76,277.96,,222.92,250.57,217.32,,,,,,,,,,,,
2005-01-10,2005,1,279.11,234.06,230.41,275.51,261.96,,370.44,282.19,290.05,296.81,245.95,317.77,,289.63,139.1,250.11,202.16,280.59,,,250.21,218.52,,,,,,,,,,,,
2005-01-17,2005,1,280.72,234.8,231.66,278.67,257.72,,369.56,283.28,291.95,298.21,,317.73,,290.86,142.01,250.14,203.16,283.5,,232.49,250.31,219.54,,,,,,,,,,,,
2005-01-24,2005,1,282.62,235.54,233.2,280.44,254.82,,368.89,284.49,294.31,299.56,,318.86,,291.36,145.64,252.08,205.06,286.82,,237.15,250.6,221.18,2.49,2.08,1.6,1.92,3.23,2.33,36218.15,31738.85,34342.99,34352.03,25776.8,49570.67
2005-01-31,2005,1,,236.36,234.57,281.69,256.62,,368.34,285.14,294.79,300.76,263.68,319.96,,290.45,150.02,252.99,207.58,290.52,,242.74,251.32,223.39,2.59,2.05,1.58,1.86,3.27,2.36,36415.33,31844.27,34402.07,34490.74,25994.25,50024.79
2005-02-07,2005,2,287.4,237.38,235.57,282.51,259.4,,368.27,286.5,294.22,301.85,270.08,321.09,,290.41,154.64,254.21,210.19,294.28,,247.23,252.11,224.94,2.68,2.02,1.56,1.8,3.32,2.4,36612.52,31949.68,34461.16,34629.46,26211.7,50478.9
2005-02-14,2005,2,290.32,238.91,237.26,283.5,261.81,,367.92,288.23,291.89,302.86,275.81,322.34,169.48,291.5,159.96,255.13,212.71,298.01,,252.3,252.77,227.11,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-02-21,2005,2,291.87,240.65,238.77,282.6,262.36,,367.36,289.76,290.78,304.02,279.49,323.79,172.05,291.32,163.2,258.81,215.44,301.58,,253.95,253.7,229.31,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-02-28,2005,2,293.55,242.43,240.66,281.97,263.33,,367.29,291.07,290.13,305.28,281.58,325.56,174.74,291.98,168.4,259.94,218.51,303.9,,253.91,254.67,231.46,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-07,2005,3,295.46,244.3,242.62,286.12,266.6,,368.09,292.18,289.07,306.62,282.91,327.21,179.28,292.08,171.6,263.08,221.1,305.83,,254.63,255.83,232.83,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-14,2005,3,297.9,246.28,244.35,291.2,269.98,,368.66,293.39,288.25,308.09,283.96,328.88,184.67,293.83,173.85,265.01,222.85,306.84,,255.52,257.05,235.1,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-21,2005,3,299.98,248.33,245.39,,272.52,,368.22,295.01,288.77,309.42,284.9,330.26,190.98,295.06,175.07,268.05,223.09,307.48,,255.79,258.09,235.52,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-03-28,2005,3,301.92,250.31,246.57,303.58,277.08,,367.53,295.87,287.95,310.52,285.6,330.93,197.14,296.03,177.57,270.48,222.98,307.95,,256.21,258.91,236.89,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-04,2005,4,303.47,251.85,247.18,310.28,281.79,,367.69,296.89,288.69,311.24,286.23,331.39,200.48,297.99,178.96,272.83,222.79,308.12,,256.34,259.75,237.65,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-11,2005,4,304.6,252.84,247.73,316.35,286.47,,368.03,297.59,289.42,311.64,286.59,331.42,203.53,298.4,179.48,272.43,221.93,307.87,,256.69,260.57,237.92,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-18,2005,4,305.18,253.64,247.83,320.05,291.19,,368.04,298.06,290.34,311.37,286.87,331.25,206.1,298.68,179.49,273.19,220.03,306.59,,258.13,261.24,237.35,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2005-04-25,2005,4,304.92,254.28,247.77,318.47,293.75,,367.32,297.86,291.27,310.89,287.16,330.54,208.24,300.98,180.0,272.18,218.26,305.1,,258.87,261.14,237.6,2.78,1.99,1.55,1.75,3.37,2.43,36809.7,32055.09,34520.24,34768.18,26429.15,50933.02
2006-05-01,2006,5,306.23,259.82,251.6,319.08,299.04,,369.29,305.7,292.67,314.17,289.19,337.71,212.74,304.24,178.29,275.28,221.92,310.37,,261.57,265.46,239.29,,,,,,,,,,,,
2006-05-08,2006,5,307.32,265.22,256.07,319.15,304.74,,,,293.75,317.04,291.2,,217.3,307.91,179.61,279.52,225.9,,,264.32,269.76,242.71,,,,,,,,,,,,
2006-05-15,2006,5,307.8,270.58,,318.08,309.07,,,,295.91,319.92,293.06,,220.57,312.18,176.98,283.14,229.28,,,266.82,274.01,244.26,,,,,,,,,,,,
2006-05-22,2006,5,307.59,276.45,264.88,316.18,313.22,,,326.5,297.62,323.09,294.54,357.28,224.99,315.46,,287.0,,325.79,,269.18,278.18,246.6,2.22,2.05,1.56,1.71,3.45,3.29,37892.79,32897.74,35568.03,35740.77,27549.11,52873.67
2006-05-29,2006,5,307.1,282.58,269.38,314.35,317.46,,381.21,332.37,299.63,326.28,295.79,362.47,229.53,318.65,,291.43,235.06,330.83,,271.83,282.27,248.89,2.07,2.06,1.57,1.7,3.47,3.5,38163.56,33108.4,35829.98,35983.92,27829.1,53358.84
2006-06-05,2006,6,306.64,288.88,273.6,312.88,321.34,,384.15,338.63,300.0,329.76,296.99,367.69,233.79,322.57,,294.14,238.48,336.21,,274.41,286.04,251.55,1.93,2.08,1.57,1.69,3.49,3.72,38434.33,33319.06,36091.93,36227.06,28109.09,53844.0
2006-06-12,2006,6,307.01,295.36,277.57,312.06,324.67,228.1,387.6,345.2,300.91,333.27,298.23,373.63,237.7,324.57,,298.01,241.92,342.26,,276.77,290.42,254.8,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-19,2006,6,305.39,296.84,277.04,309.47,325.11,227.99,388.3,342.14,301.33,332.6,297.81,371.41,238.28,324.32,,299.08,240.42,341.01,,277.05,290.47,254.65,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-06-26,2006,6,304.04,297.97,276.49,307.11,324.8,227.42,388.96,339.41,301.63,331.99,297.04,369.43,236.13,323.54,,299.4,239.04,339.98,,277.68,290.57,253.89,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-03,2006,7,302.63,298.83,276.26,304.4,324.02,,389.72,336.05,301.97,331.02,295.84,367.09,235.06,322.56,,298.09,238.57,338.58,,278.52,290.91,254.01,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-10,2006,7,300.75,298.84,275.51,301.34,322.66,,390.22,333.97,301.94,329.72,294.09,365.15,232.74,322.14,,296.61,237.47,337.2,,279.22,291.23,254.02,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-17,2006,7,299.13,298.43,274.94,298.71,320.75,,390.91,332.26,301.31,328.27,291.6,363.69,229.72,321.58,,296.13,236.38,335.44,,279.45,291.54,253.5,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-24,2006,7,297.97,297.53,274.47,297.02,318.94,,391.76,330.47,302.7,326.66,288.53,361.56,225.03,320.74,,295.82,235.86,333.84,,279.33,292.24,254.39,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-07-31,2006,7,296.5,296.31,273.75,295.35,316.67,,392.99,329.59,303.7,324.99,284.98,358.81,219.27,318.98,,297.73,235.48,332.36,,279.26,292.09,254.13,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-07,2006,8,295.08,295.03,273.3,293.74,317.1,,394.15,330.14,303.08,323.56,281.65,356.36,213.15,319.45,,296.43,235.02,331.53,,279.49,291.45,255.16,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-14,2006,8,294.21,294.27,272.86,292.87,317.8,,394.59,330.78,305.07,322.65,278.93,354.36,210.0,317.51,,294.62,234.96,331.12,,279.24,290.86,256.25,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-21,2006,8,294.66,293.5,272.03,293.47,317.92,,394.74,332.88,306.87,322.49,276.91,352.65,206.89,316.34,,296.47,234.65,332.1,,279.29,289.8,257.42,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-08-28,2006,8,296.76,293.3,270.82,295.12,318.16,,395.28,334.99,308.04,322.76,275.65,351.27,205.88,315.27,,298.81,235.56,333.89,,278.82,289.08,258.93,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-04,2006,9,298.89,293.2,269.46,296.38,319.93,,395.36,338.08,308.81,323.13,275.55,350.7,205.73,314.98,,292.27,236.49,337.89,,278.23,288.31,260.66,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-11,2006,9,299.99,293.44,268.37,296.25,321.08,,395.08,341.17,309.23,323.16,276.31,350.05,207.14,314.72,,293.8,236.92,342.07,,278.1,288.07,260.66,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-18,2006,9,300.15,293.8,267.4,295.85,322.72,,395.35,343.58,309.71,322.66,278.06,349.65,208.7,315.26,,291.51,237.49,346.44,,278.15,288.13,257.95,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-09-25,2006,9,300.99,294.18,266.37,295.9,321.52,,395.17,346.03,310.9,321.74,279.82,349.25,210.17,314.39,,293.46,238.01,351.31,,277.55,288.77,257.54,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-02,2006,10,301.93,294.36,265.48,296.15,321.4,,395.54,348.28,310.44,320.34,281.3,348.18,209.56,314.91,,293.41,238.28,355.26,,276.92,289.2,257.34,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-09,2006,10,302.19,294.54,264.56,295.97,321.52,,396.04,349.58,310.06,,282.71,347.13,207.27,314.34,,292.05,238.6,358.02,,276.67,290.14,256.81,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-16,2006,10,301.73,294.4,264.25,295.33,322.5,,396.35,349.98,309.53,317.27,283.83,346.24,204.07,312.53,,289.33,238.65,360.34,,276.85,290.92,256.08,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-23,2006,10,300.77,294.12,263.8,294.63,321.31,,396.4,350.22,310.05,316.2,284.11,344.48,200.26,311.46,,295.66,238.41,360.82,,277.36,292.18,255.4,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-10-30,2006,10,300.58,293.76,263.81,294.76,320.3,,396.83,350.21,309.61,315.61,284.0,343.72,196.42,311.01,,290.61,237.97,361.15,,277.53,292.38,253.7,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-06,2006,11,301.48,293.45,264.29,295.72,319.49,,396.03,350.43,308.99,315.66,284.08,342.79,193.13,310.99,,291.23,238.16,361.16,,277.88,292.06,256.67,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-13,2006,11,302.04,293.29,264.72,296.51,318.56,,395.87,350.86,308.99,316.14,284.19,341.16,192.22,309.88,,288.63,238.65,360.58,,278.79,290.93,257.58,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-20,2006,11,302.6,293.06,264.97,296.88,317.39,,395.84,351.37,309.05,316.75,284.24,339.77,192.58,310.07,,289.38,239.1,360.35,,280.04,288.51,258.48,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-11-27,2006,11,303.09,292.94,265.61,297.23,316.47,,395.39,352.44,308.66,317.08,283.92,338.85,195.7,309.58,,289.09,239.74,360.83,,281.05,287.77,259.89,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-04,2006,12,303.36,292.81,266.24,297.88,315.07,,395.79,353.53,308.83,316.98,283.35,337.6,199.9,308.85,,291.07,240.06,361.35,,282.0,285.77,260.4,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-11,2006,12,304.27,292.64,266.86,298.99,314.31,,396.32,354.76,307.84,316.73,283.26,337.68,203.12,309.62,,285.99,240.16,362.15,,283.38,283.27,262.8,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-18,2006,12,305.11,292.35,267.3,300.45,313.86,,396.45,356.25,308.26,316.69,283.93,338.11,204.64,310.2,,289.35,240.25,363.25,,284.94,280.02,265.06,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2006-12-25,2006,12,306.55,291.93,267.81,301.75,313.11,,397.78,357.95,307.19,316.82,284.56,338.27,208.08,309.91,,290.53,239.95,364.62,,285.8,278.03,266.94,1.79,2.09,1.58,1.68,3.52,3.93,38705.11,33529.73,36353.88,36470.21,28389.08,54329.16
2007-01-01,2007,1,307.84,291.24,268.61,302.42,312.34,,398.4,359.58,309.28,317.23,284.98,338.95,207.4,311.09,,291.83,239.84,366.33,,286.84,280.76,267.4,,,,,,,,,,,,
2007-01-08,2007,1,308.53,290.61,268.8,302.76,311.24,,398.53,361.17,311.14,317.83,285.36,338.99,207.54,311.9,,291.66,240.17,368.54,,287.55,286.57,267.72,,,,,,,,,,,,
2007-01-15,2007,1,308.7,289.96,268.99,303.09,309.35,,399.0,362.62,,318.53,285.96,339.39,206.1,313.33,,292.87,239.98,370.72,,287.86,289.01,266.97,,,,,,,,,,,,
2007-01-22,2007,1,308.73,289.31,268.76,303.85,307.91,232.78,398.73,364.12,,319.15,287.24,340.31,203.6,314.7,,292.02,239.81,373.05,,288.67,291.8,265.45,1.81,1.94,1.99,1.57,3.1,4.48,41913.14,36010.31,39374.57,39377.3,30790.38,58367.59
2007-01-29,2007,1,308.93,288.79,268.39,305.06,307.68,,398.44,365.43,317.92,319.41,288.64,340.35,202.6,315.48,,296.35,239.6,375.5,,289.11,295.63,263.36,1.81,1.9,2.09,1.54,3.0,4.62,42715.15,36630.46,40129.74,40104.08,31390.7,59377.2
2007-02-05,2007,2,309.33,288.53,267.68,306.06,307.13,,397.97,366.74,319.34,319.39,289.4,339.24,201.98,314.25,179.35,297.99,240.26,377.9,,288.88,300.23,263.02,1.82,1.87,2.2,1.51,2.89,4.76,43517.16,37250.6,40884.91,40830.85,31991.03,60386.81
2007-02-12,2007,2,309.12,288.34,266.7,306.73,307.52,,396.63,367.5,321.02,319.03,289.51,338.86,199.18,314.41,180.03,297.53,240.42,379.84,194.53,288.76,304.05,261.3,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-02-19,2007,2,308.84,288.14,265.84,307.59,307.39,,395.83,368.19,320.43,318.12,289.5,338.41,197.69,313.54,178.17,296.05,240.68,380.96,193.85,287.91,303.23,260.45,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-02-26,2007,2,308.53,287.92,265.43,308.7,307.16,,396.54,368.35,319.41,316.89,289.51,338.79,195.66,313.33,179.49,295.84,240.26,382.17,190.82,287.27,300.04,260.09,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-05,2007,3,308.76,287.59,264.93,309.7,307.68,,396.8,368.18,321.07,315.56,289.06,338.41,193.4,313.75,179.68,294.77,239.77,382.91,190.28,286.39,298.21,261.92,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-12,2007,3,308.98,286.98,265.04,309.92,307.73,,396.63,367.7,321.05,314.15,288.38,337.77,191.72,313.98,179.22,293.85,239.41,383.23,190.92,285.44,297.37,263.67,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-19,2007,3,309.03,286.19,265.86,308.78,307.91,,396.24,366.43,320.6,312.68,288.23,337.26,190.18,315.01,174.56,293.38,239.78,383.1,189.47,284.46,295.42,264.95,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-03-26,2007,3,307.65,285.2,266.37,306.81,308.33,,395.97,364.97,319.31,310.88,288.23,337.41,188.51,317.09,171.52,292.83,238.71,382.46,188.09,282.76,293.89,265.73,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-02,2007,4,,284.22,267.05,304.7,307.54,,395.95,363.36,319.15,308.71,288.28,336.96,186.93,,170.67,291.99,238.35,381.69,185.92,281.21,292.59,267.28,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-09,2007,4,,283.56,267.38,302.55,308.55,,396.15,362.02,319.18,306.36,288.42,336.48,186.88,320.61,169.23,292.21,237.86,381.4,188.33,280.45,291.59,270.68,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-16,2007,4,303.89,282.97,267.82,299.94,309.45,,395.1,360.36,319.04,304.03,288.57,335.89,186.56,318.53,164.28,290.83,238.0,379.97,189.32,279.96,291.56,269.99,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-23,2007,4,301.63,282.46,268.18,296.56,309.94,238.1,395.45,358.0,317.19,301.65,288.8,335.36,186.59,318.22,163.25,289.61,238.54,378.3,191.94,280.44,291.04,268.74,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-04-30,2007,4,298.99,282.47,267.87,292.61,310.91,,395.9,355.98,317.13,299.34,288.74,334.38,186.1,319.07,162.64,288.57,239.44,376.73,190.77,280.38,290.69,268.58,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-07,2007,5,295.69,282.74,267.11,288.91,311.05,,396.79,354.6,316.16,297.11,287.78,333.36,185.61,317.19,165.69,288.14,239.51,374.6,192.2,280.08,289.7,267.29,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-14,2007,5,293.35,282.91,266.41,285.82,310.18,,398.09,352.77,315.93,295.02,,331.8,186.86,312.83,169.83,286.65,239.61,372.22,192.71,279.42,288.21,266.85,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-21,2007,5,291.0,282.99,265.53,282.78,309.31,,399.11,349.97,316.96,293.12,,330.5,188.4,306.9,171.88,283.72,239.08,369.75,193.01,279.16,286.24,264.99,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
2007-05-28,2007,5,288.67,282.66,264.28,279.41,307.25,,400.09,345.94,315.83,291.25,,329.06,189.25,304.45,174.28,282.81,237.66,366.56,190.84,277.79,283.86,261.0,1.82,1.83,2.3,1.49,2.79,4.9,44319.17,37870.75,41640.08,41557.62,32591.35,61396.42
